RelationType;FromEntity;FromPath;FromLine;ToEntity;ToPath;FromClass;ToClass;RelationCount;FromModule>ToModule;Key;Violation
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;220;getControllerName;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;233;getControllerName;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;135;isMonitoringEnabled;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;107;setServiceRunning;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;230;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;112;setOverlayVisible;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;234;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;88;setMonitoringEnabled;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;226;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;94;isOverlayVisible;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;135;isOverlayVisible;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;120;setMonitoringEnabled;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;116;setOverlayVisible;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;210;getControllerName;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;225;getControllerName;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;212;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;211;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;218;getBatteryPercent;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;237;isMonitoringEnabled;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;217;getControllerName;app/src/main/kotlin/com/android/synclab/glimpse/data/model/GamepadBatterySnapshot.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.model.GamepadBatterySnapshot;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;164;setMonitoringEnabled;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;165;setOverlayVisible;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;163;setServiceRunning;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;166;setLastStatusText;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;116;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;107;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;163;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;135;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;231;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;updateBatteryState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;237;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;165;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;164;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;88;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;112;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;120;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onStartCommand;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;94;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
READS;onDestroy;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;166;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
CALLS;getLastStatusText;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;43;getLastStatusText;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$Companion;com.android.synclab.glimpse.data.state.MonitoringStateStore;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/data;6;N
