metric_id;metric_type_id;entity_id;value;path_id
1242;103;271436;1;271432
1243;117;271436;0.1616;271432
1244;133;271436;1;271432
1245;136;271436;1;271432
1246;138;271436;16;271432
1247;139;271436;3;271432
1248;140;271436;3;271432
1249;141;271436;3;271432
1250;142;271436;16;271432
1251;202;271437;3;272273
1252;209;271437;3;272273
1253;220;271437;1;272273
1254;201;271437;7;272273
1255;212;271437;5;272273
1256;224;271437;8;272273
1257;226;271437;3;272273
1258;227;271437;1;272273
1259;229;271437;1;272273
1260;230;271437;3;272273
1261;231;271437;1;272273
1262;232;271437;3;272273
1263;237;271437;3;272273
1264;240;271437;3;272273
1265;242;271437;28;272273
1266;243;271437;5;272273
1267;244;271437;5;272273
1268;245;271437;5;272273
1269;246;271437;28;272273
1270;248;271437;28;272273
1271;102;271515;1;272273
1272;101;271515;1;272273
1273;105;271515;1;272273
1274;103;271515;1;272273
1275;117;271515;0.2874;272273
1276;133;271515;1;272273
1277;136;271515;1;272273
1278;138;271515;10;272273
1279;139;271515;1;272273
1280;140;271515;1;272273
1281;141;271515;1;272273
1282;142;271515;10;272273
1283;102;271438;1;272273
1284;101;271438;1;272273
1285;105;271438;1;272273
1286;103;271438;1;272273
1287;117;271438;0.2874;272273
1288;133;271438;1;272273
1289;136;271438;1;272273
1290;138;271438;7;272273
1291;139;271438;1;272273
1292;140;271438;1;272273
1293;141;271438;1;272273
1294;142;271438;7;272273
1295;102;273058;1;272273
1296;101;273058;1;272273
1297;105;273058;1;272273
1298;103;273058;1;272273
1299;117;273058;0.2775;272273
1300;133;273058;1;272273
1301;136;273058;1;272273
1302;138;273058;7;272273
1303;139;273058;1;272273
1304;140;273058;1;272273
1305;141;273058;1;272273
1306;142;273058;7;272273
1307;220;271440;1;271444
1308;224;271440;8;271444
1309;227;271440;1;271444
1310;229;271440;1;271444
1311;231;271440;1;271444
1312;220;271447;1;271450
1313;224;271447;8;271450
1314;227;271447;1;271450
1315;229;271447;1;271450
1316;231;271447;1;271450
1317;202;271452;19;271454
1318;203;271452;7;271454
1319;209;271452;19;271454
1320;220;271452;1;271454
1321;201;271452;9;271454
1322;212;271452;9;271454
1323;224;271452;36;271454
1324;225;271452;7;271454
1325;226;271452;7;271454
1326;227;271452;0.7;271454
1327;229;271452;1;271454
1328;230;271452;16;271454
1329;231;271452;1;271454
1330;232;271452;16;271454
1331;237;271452;24;271454
1332;238;271452;48;271454
1333;240;271452;1;271454
1334;242;271452;42;271454
1335;243;271452;9;271454
1336;244;271452;9;271454
1337;245;271452;9;271454
1338;246;271452;42;271454
1339;248;271452;42;271454
1340;249;271452;1;271454
1341;102;271471;1;271454
1342;101;271471;1;271454
1343;105;271471;1;271454
1344;103;271471;0;271454
1345;117;271471;0.1655;271454
1346;133;271471;1;271454
1347;136;271471;1;271454
1348;138;271471;4;271454
1349;139;271471;1;271454
1350;140;271471;1;271454
1351;141;271471;1;271454
1352;142;271471;4;271454
1353;102;271474;1;271454
1354;101;271474;1;271454
1355;105;271474;1;271454
1356;103;271474;0;271454
1357;117;271474;0.1655;271454
1358;133;271474;1;271454
1359;136;271474;1;271454
1360;138;271474;4;271454
1361;139;271474;1;271454
1362;140;271474;1;271454
1363;141;271474;1;271454
1364;142;271474;4;271454
1365;102;271480;1;271454
1366;101;271480;1;271454
1367;105;271480;1;271454
1368;103;271480;0;271454
1369;133;271480;1;271454
1370;136;271480;1;271454
1371;138;271480;4;271454
1372;139;271480;1;271454
1373;140;271480;1;271454
1374;141;271480;1;271454
1375;142;271480;4;271454
1376;102;271484;1;271454
1377;101;271484;1;271454
1378;105;271484;1;271454
1379;103;271484;0;271454
1380;133;271484;1;271454
1381;136;271484;1;271454
1382;138;271484;5;271454
1383;139;271484;1;271454
1384;140;271484;1;271454
1385;141;271484;1;271454
1386;142;271484;5;271454
1387;101;271503;9;271454
1388;105;271503;9;271454
1389;103;271503;0;271454
1390;117;271503;0.15;271454
1391;138;271503;42;271454
1392;139;271503;9;271454
1393;140;271503;9;271454
1394;141;271503;9;271454
1395;142;271503;42;271454
1396;144;271503;1;271454
1397;102;271475;1;271454
1398;101;271475;1;271454
1399;105;271475;1;271454
1400;103;271475;0;271454
1401;117;271475;0.1793;271454
1402;133;271475;1;271454
1403;136;271475;1;271454
1404;138;271475;5;271454
1405;139;271475;1;271454
1406;140;271475;1;271454
1407;141;271475;1;271454
1408;142;271475;5;271454
1409;102;271478;1;271454
1410;101;271478;1;271454
1411;105;271478;1;271454
1412;103;271478;0;271454
1413;133;271478;1;271454
1414;136;271478;1;271454
1415;138;271478;4;271454
1416;139;271478;1;271454
1417;140;271478;1;271454
1418;141;271478;1;271454
1419;142;271478;4;271454
1420;101;271502;9;271454
1421;105;271502;9;271454
1422;103;271502;0;271454
1423;138;271502;42;271454
1424;139;271502;9;271454
1425;140;271502;9;271454
1426;141;271502;9;271454
1427;142;271502;42;271454
1428;102;271472;1;271454
1429;101;271472;1;271454
1430;105;271472;1;271454
1431;103;271472;0;271454
1432;117;271472;0.1638;271454
1433;133;271472;1;271454
1434;136;271472;1;271454
1435;138;271472;4;271454
1436;139;271472;1;271454
1437;140;271472;1;271454
1438;141;271472;1;271454
1439;142;271472;4;271454
1440;102;271481;1;271454
1441;101;271481;1;271454
1442;105;271481;1;271454
1443;103;271481;0;271454
1444;133;271481;1;271454
1445;136;271481;1;271454
1446;138;271481;4;271454
1447;139;271481;1;271454
1448;140;271481;1;271454
1449;141;271481;1;271454
1450;142;271481;4;271454
1451;102;271482;1;271454
1452;101;271482;1;271454
1453;105;271482;1;271454
1454;103;271482;0;271454
1455;133;271482;1;271454
1456;136;271482;1;271454
1457;138;271482;5;271454
1458;139;271482;1;271454
1459;140;271482;1;271454
1460;141;271482;1;271454
1461;142;271482;5;271454
1462;102;271483;1;271454
1463;101;271483;1;271454
1464;105;271483;1;271454
1465;103;271483;0;271454
1466;133;271483;1;271454
1467;136;271483;1;271454
1468;138;271483;5;271454
1469;139;271483;1;271454
1470;140;271483;1;271454
1471;141;271483;1;271454
1472;142;271483;5;271454
1473;101;271507;9;271454
1474;105;271507;9;271454
1475;103;271507;1;271454
1476;117;271507;0.15;271454
1477;138;271507;42;271454
1478;139;271507;9;271454
1479;140;271507;9;271454
1480;141;271507;9;271454
1481;142;271507;42;271454
1482;102;271477;1;271454
1483;101;271477;1;271454
1484;105;271477;1;271454
1485;103;271477;0;271454
1486;117;271477;0.1638;271454
1487;133;271477;1;271454
1488;136;271477;1;271454
1489;138;271477;5;271454
1490;139;271477;1;271454
1491;140;271477;1;271454
1492;141;271477;1;271454
1493;142;271477;5;271454
1494;103;271493;10;271454
1495;117;271493;0.15;271454
1496;102;271463;1;271454
1497;101;271463;9;271454
1498;105;271463;9;271454
1499;103;271463;7;271454
1500;117;271463;0.4;271454
1501;133;271463;1;271454
1502;136;271463;1;271454
1503;138;271463;39;271454
1504;139;271463;9;271454
1505;140;271463;9;271454
1506;141;271463;9;271454
1507;142;271463;39;271454
1508;102;271473;1;271454
1509;101;271473;1;271454
1510;105;271473;1;271454
1511;103;271473;0;271454
1512;117;271473;0.1655;271454
1513;133;271473;1;271454
1514;136;271473;1;271454
1515;138;271473;4;271454
1516;139;271473;1;271454
1517;140;271473;1;271454
1518;141;271473;1;271454
1519;142;271473;4;271454
1520;102;271485;1;271454
1521;101;271485;9;271454
1522;105;271485;9;271454
1523;103;271485;7;271454
1524;117;271485;0.2775;271454
1525;133;271485;1;271454
1526;136;271485;1;271454
1527;138;271485;39;271454
1528;139;271485;9;271454
1529;140;271485;9;271454
1530;141;271485;9;271454
1531;142;271485;39;271454
1532;102;271479;1;271454
1533;101;271479;1;271454
1534;105;271479;1;271454
1535;103;271479;0;271454
1536;133;271479;1;271454
1537;136;271479;1;271454
1538;138;271479;4;271454
1539;139;271479;1;271454
1540;140;271479;1;271454
1541;141;271479;1;271454
1542;142;271479;4;271454
1543;102;271476;1;271454
1544;101;271476;1;271454
1545;105;271476;1;271454
1546;103;271476;0;271454
1547;117;271476;0.1638;271454
1548;133;271476;1;271454
1549;136;271476;1;271454
1550;138;271476;5;271454
1551;139;271476;1;271454
1552;140;271476;1;271454
1553;141;271476;1;271454
1554;142;271476;5;271454
1555;202;271504;2;272818
1556;207;271504;1;272818
1557;205;271504;5;272818
1558;209;271504;1;272818
1559;206;271504;5;272818
1560;220;271504;2;272818
1561;201;271504;7;272818
1562;212;271504;7;272818
1563;224;271504;8;272818
1564;225;271504;2;272818
1565;226;271504;9;272818
1566;227;271504;1;272818
1567;229;271504;2;272818
1568;231;271504;1;272818
1569;237;271504;8;272818
1570;238;271504;5;272818
1571;240;271504;3;272818
1572;242;271504;14;272818
1573;243;271504;7;272818
1574;244;271504;7;272818
1575;245;271504;7;272818
1576;246;271504;14;272818
1577;248;271504;14;272818
1578;101;272216;7;272818
1579;105;272216;7;272818
1580;103;272216;0;272818
1581;117;272216;0.1712;272818
1582;138;272216;14;272818
1583;139;272216;7;272818
1584;140;272216;7;272818
1585;141;272216;7;272818
1586;142;272216;14;272818
1587;101;272880;7;272818
1588;105;272880;7;272818
1589;103;272880;2;272818
1590;117;272880;0.1925;272818
1591;138;272880;14;272818
1592;139;272880;7;272818
1593;140;272880;7;272818
1594;141;272880;7;272818
1595;142;272880;14;272818
1596;103;271505;0;272818
1597;101;272883;7;272818
1598;105;272883;7;272818
1599;103;272883;1;272818
1600;117;272883;0.15;272818
1601;138;272883;14;272818
1602;139;272883;7;272818
1603;140;272883;7;272818
1604;141;272883;7;272818
1605;142;272883;14;272818
1606;101;272885;7;272818
1607;105;272885;7;272818
1608;103;272885;0;272818
1609;138;272885;14;272818
1610;139;272885;7;272818
1611;140;272885;7;272818
1612;141;272885;7;272818
1613;142;272885;14;272818
1614;103;272006;0;272818
1615;202;271509;2;271510
1616;203;271509;1;271510
1617;209;271509;2;271510
1618;220;271509;1;271510
1619;201;271509;7;271510
1620;212;271509;7;271510
1621;224;271509;12;271510
1622;226;271509;3;271510
1623;227;271509;0.5;271510
1624;229;271509;1;271510
1625;230;271509;1;271510
1626;231;271509;1;271510
1627;232;271509;1;271510
1628;237;271509;3;271510
1629;238;271509;3;271510
1630;240;271509;1;271510
1631;241;271509;1;271510
1632;242;271509;31;271510
1633;243;271509;7;271510
1634;244;271509;7;271510
1635;245;271509;7;271510
1636;246;271509;31;271510
1637;248;271509;31;271510
1638;103;271512;1;271510
1639;117;271512;0.2811;271510
1640;102;271514;1;271510
1641;101;271514;3;271510
1642;105;271514;3;271510
1643;103;271514;1;271510
1644;117;271514;0.1616;271510
1645;133;271514;1;271510
1646;136;271514;1;271510
1647;138;271514;20;271510
1648;139;271514;3;271510
1649;140;271514;3;271510
1650;141;271514;3;271510
1651;142;271514;20;271510
1652;202;271517;9;271520
1653;203;271517;5;271520
1654;207;271517;3;271520
1655;209;271517;6;271520
1656;220;271517;2;271520
1657;201;271517;160;271520
1658;212;271517;145;271520
1659;224;271517;37;271520
1660;226;271517;24;271520
1661;227;271517;0.8462;271520
1662;229;271517;2;271520
1663;230;271517;20;271520
1664;231;271517;1;271520
1665;232;271517;20;271520
1666;236;271517;0.1063;271520
1667;237;271517;41;271520
1668;238;271517;74;271520
1669;240;271517;2;271520
1670;241;271517;10;271520
1671;242;271517;836;271520
1672;243;271517;145;271520
1673;244;271517;145;271520
1674;245;271517;145;271520
1675;246;271517;836;271520
1676;248;271517;836;271520
1677;249;271517;38;271520
1678;102;271544;1;271520
1679;101;271544;3;271520
1680;105;271544;3;271520
1681;103;271544;0;271520
1682;117;271544;0.1712;271520
1683;133;271544;1;271520
1684;136;271544;1;271520
1685;138;271544;9;271520
1686;139;271544;3;271520
1687;140;271544;3;271520
1688;141;271544;3;271520
1689;142;271544;9;271520
1690;102;271546;6;271520
1691;101;271546;68;271520
1692;105;271546;63;271520
1693;103;271546;2;271520
1694;117;271546;0.3732;271520
1695;128;271546;0.0882;271520
1696;133;271546;3;271520
1697;136;271546;6;271520
1698;137;271546;2;271520
1699;138;271546;335;271520
1700;139;271546;63;271520
1701;140;271546;63;271520
1702;141;271546;63;271520
1703;142;271546;335;271520
1704;144;271546;11;271520
1705;103;271594;5;271520
1706;117;271594;0.15;271520
1707;102;271545;1;271520
1708;101;271545;3;271520
1709;105;271545;3;271520
1710;103;271545;0;271520
1711;117;271545;0.2392;271520
1712;133;271545;1;271520
1713;136;271545;1;271520
1714;138;271545;10;271520
1715;139;271545;3;271520
1716;140;271545;3;271520
1717;141;271545;3;271520
1718;142;271545;10;271520
1719;102;271569;3;271520
1720;101;271569;7;271520
1721;105;271569;7;271520
1722;103;271569;1;271520
1723;117;271569;0.1638;271520
1724;128;271569;0.1429;271520
1725;133;271569;2;271520
1726;136;271569;3;271520
1727;137;271569;1;271520
1728;138;271569;59;271520
1729;139;271569;7;271520
1730;140;271569;7;271520
1731;141;271569;7;271520
1732;142;271569;59;271520
1733;144;271569;1;271520
1734;103;271528;3;271520
1735;117;271528;0.1819;271520
1736;103;271532;5;271520
1737;117;271532;0.3928;271520
1738;102;271603;3;271520
1739;101;271603;28;271520
1740;105;271603;28;271520
1741;103;271603;4;271520
1742;117;271603;0.3715;271520
1743;128;271603;0.2857;271520
1744;133;271603;2;271520
1745;136;271603;3;271520
1746;137;271603;1;271520
1747;138;271603;200;271520
1748;139;271603;28;271520
1749;140;271603;28;271520
1750;141;271603;28;271520
1751;142;271603;200;271520
1752;144;271603;25;271520
1753;102;271547;1;271520
1754;101;271547;1;271520
1755;105;271547;1;271520
1756;103;271547;0;271520
1757;133;271547;1;271520
1758;136;271547;1;271520
1759;138;271547;7;271520
1760;139;271547;1;271520
1761;140;271547;1;271520
1762;141;271547;1;271520
1763;142;271547;7;271520
1764;103;271564;7;271520
1765;117;271564;0.1638;271520
1766;102;271613;4;271520
1767;101;271613;3;271520
1768;105;271613;3;271520
1769;103;271613;1;271520
1770;117;271613;0.1763;271520
1771;128;271613;0.3333;271520
1772;133;271613;2;271520
1773;136;271613;4;271520
1774;137;271613;1;271520
1775;138;271613;42;271520
1776;139;271613;3;271520
1777;140;271613;3;271520
1778;141;271613;3;271520
1779;142;271613;42;271520
1780;102;271601;1;271520
1781;101;271601;16;271520
1782;105;271601;16;271520
1783;103;271601;2;271520
1784;117;271601;0.4839;271520
1785;133;271601;1;271520
1786;136;271601;1;271520
1787;138;271601;70;271520
1788;139;271601;16;271520
1789;140;271601;16;271520
1790;141;271601;16;271520
1791;142;271601;70;271520
1792;144;271601;1;271520
1793;102;271536;1;271520
1794;101;271536;11;271520
1795;105;271536;11;271520
1796;103;271536;1;271520
1797;117;271536;0.2156;271520
1798;133;271536;1;271520
1799;136;271536;1;271520
1800;138;271536;52;271520
1801;139;271536;11;271520
